시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],#NAME?,외부유량 [lpm],내부유량 [lpm
106.82,-0.11,7.35,7.34,-0.02,0.03,-0.07,0.15,888.58,29.08,0.0,1041.08,-3.13
106.83,-0.08,7.32,7.34,-0.02,0.02,-0.07,0.13,892.9,29.09,0.0,1040.81,-3.21
106.84,-0.07,7.3,7.36,-0.02,0.0,-0.06,0.1,896.19,29.1,0.0,1040.37,-3.18
106.85,-0.09,7.29,7.39,0.0,0.0,-0.06,0.08,899.99,29.1,0.0,1039.97,-3.08
106.86,-0.15,7.3,7.41,0.02,0.0,-0.05,0.05,905.79,29.09,0.0,1039.78,-2.95
106.87,-0.22,7.33,7.42,0.04,0.01,-0.04,0.03,912.45,29.08,0.0,1039.78,-2.81
106.88,-0.27,7.36,7.43,0.06,0.02,-0.02,0.01,916.59,29.07,0.0,1039.83,-2.7
106.89,-0.28,7.39,7.44,0.07,0.04,0.01,0.01,915.86,29.06,0.0,1039.76,-2.6
106.9,-0.24,7.4,7.44,0.07,0.06,0.07,0.02,911.25,29.06,0.0,1039.59,-2.55
106.91,-0.17,7.38,7.44,0.08,0.08,0.12,0.05,906.08,29.06,0.0,1039.47,-2.57
106.92,-0.09,7.32,7.42,0.07,0.08,0.16,0.08,903.17,29.06,0.0,1039.52,-2.67
106.93,-0.02,7.24,7.38,0.06,0.08,0.18,0.12,903.19,29.04,0.0,1039.71,-2.81
106.94,0.01,7.17,7.35,0.05,0.07,0.18,0.15,905.24,29.03,0.0,1039.91,-2.92
106.95,0.0,7.13,7.33,0.03,0.05,0.15,0.15,908.04,29.02,0.0,1039.99,-2.94
106.96,-0.04,7.13,7.33,0.01,0.02,0.09,0.14,909.89,29.02,0.0,1039.93,-2.88
106.97,-0.1,7.16,7.34,-0.01,0.01,0.03,0.11,908.43,29.03,0.0,1039.83,-2.76
106.98,-0.15,7.2,7.36,-0.01,-0.01,-0.03,0.09,902.47,29.03,0.0,1039.74,-2.59
106.99,-0.18,7.25,7.39,-0.01,-0.01,-0.08,0.06,894.05,29.03,0.0,1039.7,-2.43
107.0,-0.18,7.3,7.42,0.0,-0.01,-0.1,0.05,887.31,29.04,0.0,1039.7,-2.32
107.01,-0.14,7.34,7.44,0.02,-0.01,-0.09,0.06,885.23,29.03,0.0,1039.7,-2.26
107.02,-0.08,7.36,7.46,0.04,0.0,-0.06,0.07,887.45,29.03,0.0,1039.7,-2.27
107.03,-0.04,7.39,7.46,0.06,0.01,-0.01,0.09,891.35,29.03,0.0,1039.71,-2.36
107.04,-0.05,7.42,7.45,0.07,0.03,0.04,0.12,894.4,29.03,0.0,1039.73,-2.51
107.05,-0.1,7.45,7.44,0.08,0.05,0.09,0.15,895.92,29.03,0.0,1039.78,-2.71
107.06,-0.16,7.45,7.42,0.08,0.06,0.12,0.17,897.15,29.03,0.0,1039.86,-2.91
107.07,-0.21,7.4,7.39,0.07,0.07,0.13,0.19,899.43,29.03,0.0,1039.97,-3.1
107.08,-0.25,7.33,7.35,0.06,0.07,0.13,0.19,901.96,29.03,0.0,1040.06,-3.25
107.09,-0.24,7.27,7.32,0.05,0.06,0.11,0.18,901.57,29.02,0.0,1040.02,-3.28
107.1,-0.21,7.24,7.31,0.03,0.04,0.1,0.16,896.07,29.02,0.0,1039.8,-3.18
107.11,-0.16,7.27,7.3,0.01,0.03,0.08,0.14,887.7,29.01,0.0,1039.44,-2.99
107.12,-0.12,7.31,7.31,-0.01,0.01,0.05,0.12,882.28,29.01,0.0,1039.12,-2.8
107.13,-0.1,7.35,7.33,-0.01,0.0,0.01,0.12,884.03,29.01,0.0,1038.94,-2.66
107.14,-0.11,7.38,7.35,-0.01,-0.01,-0.05,0.13,891.74,29.01,0.0,1038.95,-2.59
107.15,-0.13,7.41,7.38,0.01,-0.02,-0.1,0.13,900.5,29.01,0.0,1039.16,-2.59
107.16,-0.16,7.45,7.42,0.02,-0.01,-0.14,0.11,906.02,29.02,0.0,1039.54,-2.62
107.17,-0.18,7.49,7.44,0.04,0.01,-0.14,0.09,907.27,29.03,0.0,1040.0,-2.67
107.18,-0.19,7.52,7.46,0.05,0.03,-0.12,0.07,905.82,29.03,0.0,1040.43,-2.75
107.19,-0.19,7.52,7.46,0.06,0.06,-0.07,0.08,903.79,29.03,0.0,1040.78,-2.86
107.2,-0.16,7.5,7.44,0.07,0.08,-0.01,0.1,902.48,29.03,0.0,1041.01,-2.98
107.21,-0.14,7.43,7.42,0.06,0.1,0.03,0.13,902.36,29.03,0.0,1041.08,-3.05
107.22,-0.13,7.33,7.39,0.06,0.1,0.03,0.15,903.29,29.03,0.0,1041.01,-3.03
107.23,-0.14,7.21,7.37,0.05,0.09,0.02,0.17,904.97,29.03,0.0,1040.86,-2.95
107.24,-0.14,7.13,7.36,0.03,0.08,0.01,0.18,907.39,29.03,0.0,1040.72,-2.85
107.25,-0.14,7.1,7.35,0.02,0.05,0.04,0.19,910.5,29.03,0.0,1040.68,-2.79
107.26,-0.13,7.14,7.34,0.0,0.03,0.09,0.21,913.59,29.03,0.0,1040.73,-2.78
107.27,-0.12,7.2,7.34,-0.01,0.0,0.12,0.22,915.42,29.03,0.0,1040.82,-2.78
107.28,-0.09,7.28,7.35,-0.02,-0.02,0.12,0.22,915.25,29.03,0.0,1040.92,-2.77
107.29,-0.06,7.35,7.38,-0.02,-0.02,0.08,0.21,912.86,29.03,0.0,1041.01,-2.75
107.3,-0.04,7.4,7.4,-0.01,-0.03,0.02,0.19,907.58,29.03,0.0,1041.18,-2.78
107.31,-0.03,7.43,7.44,0.01,-0.02,-0.03,0.17,899.31,29.03,0.0,1041.47,-2.91
107.32,-0.03,7.44,7.46,0.03,-0.01,-0.06,0.15,890.4,29.03,0.0,1041.83,-3.09
107.33,-0.05,7.44,7.47,0.05,0.01,-0.06,0.13,885.03,29.04,0.0,1042.16,-3.23
107.34,-0.09,7.43,7.46,0.07,0.03,-0.01,0.12,885.79,29.04,0.0,1042.36,-3.24
107.35,-0.14,7.41,7.43,0.07,0.05,0.07,0.11,890.93,29.04,0.0,1042.41,-3.14
107.36,-0.18,7.41,7.39,0.08,0.06,0.12,0.11,895.32,29.04,0.0,1042.3,-2.94
107.37,-0.19,7.41,7.35,0.07,0.07,0.13,0.13,894.93,29.04,0.0,1042.03,-2.7
107.38,-0.17,7.43,7.32,0.06,0.07,0.1,0.15,890.28,29.05,0.0,1041.73,-2.47
107.39,-0.13,7.44,7.31,0.04,0.06,0.05,0.18,885.44,29.05,0.0,1041.6,-2.34
107.4,-0.07,7.44,7.3,0.02,0.04,0.01,0.2,883.99,29.06,0.0,1041.77,-2.32
107.41,-0.01,7.43,7.3,0.0,0.02,-0.02,0.21,886.28,29.06,0.0,1042.17,-2.4
107.42,0.02,7.43,7.31,-0.02,0.01,-0.05,0.21,890.32,29.07,0.0,1042.63,-2.53
107.43,0.01,7.46,7.33,-0.02,-0.01,-0.08,0.2,893.94,29.07,0.0,1043.0,-2.67
107.44,-0.04,7.51,7.36,-0.02,-0.02,-0.11,0.18,896.56,29.07,0.0,1043.19,-2.79
107.45,-0.1,7.54,7.39,0.0,-0.02,-0.13,0.14,899.56,29.07,0.0,1043.15,-2.87
107.46,-0.17,7.53,7.41,0.02,-0.01,-0.12,0.09,904.32,29.07,0.0,1042.89,-2.91
107.47,-0.23,7.49,7.44,0.05,0.01,-0.09,0.03,910.15,29.06,0.0,1042.51,-2.91
107.48,-0.25,7.42,7.45,0.06,0.03,-0.06,0.0,914.94,29.06,0.0,1042.09,-2.84
107.49,-0.23,7.33,7.46,0.07,0.05,-0.04,0.0,917.11,29.05,0.0,1041.73,-2.7
107.5,-0.19,7.24,7.47,0.08,0.07,-0.02,0.02,916.86,29.05,0.0,1041.47,-2.53
107.51,-0.15,7.17,7.46,0.07,0.08,-0.01,0.07,915.71,29.05,0.0,1041.39,-2.4
107.52,-0.11,7.14,7.44,0.07,0.08,0.03,0.11,915.15,29.05,0.0,1041.5,-2.36
107.53,-0.09,7.14,7.41,0.05,0.07,0.08,0.15,915.51,29.05,0.0,1041.73,-2.42
107.54,-0.1,7.18,7.38,0.04,0.06,0.12,0.17,916.08,29.04,0.0,1041.97,-2.52
107.55,-0.12,7.24,7.36,0.02,0.04,0.12,0.17,916.13,29.04,0.0,1042.14,-2.64
107.56,-0.16,7.32,7.36,0.0,0.02,0.09,0.15,914.82,29.04,0.0,1042.19,-2.74
107.57,-0.18,7.39,7.36,-0.01,0.0,0.05,0.13,910.61,29.04,0.0,1042.12,-2.84
107.58,-0.19,7.46,7.38,-0.01,-0.01,0.01,0.12,902.74,29.05,0.0,1041.93,-2.96
107.59,-0.17,7.51,7.4,-0.01,-0.02,-0.01,0.12,893.31,29.05,0.0,1041.69,-3.07
107.6,-0.14,7.52,7.42,0.0,-0.02,-0.04,0.13,886.3,29.06,0.0,1041.46,-3.1
107.61,-0.11,7.49,7.43,0.02,-0.01,-0.05,0.14,884.36,29.06,0.0,1041.31,-3.02
107.62,-0.07,7.44,7.44,0.04,0.0,-0.06,0.14,886.5,29.06,0.0,1041.23,-2.85
107.63,-0.06,7.4,7.44,0.06,0.02,-0.05,0.14,888.8,29.06,0.0,1041.16,-2.65
107.64,-0.08,7.41,7.43,0.08,0.04,-0.02,0.15,887.96,29.05,0.0,1041.05,-2.48
107.65,-0.12,7.46,7.42,0.08,0.06,0.04,0.16,884.34,29.05,0.0,1040.93,-2.37
107.66,-0.16,7.5,7.4,0.08,0.07,0.1,0.17,881.33,29.05,0.0,1040.88,-2.38
107.67,-0.16,7.5,7.37,0.08,0.08,0.18,0.19,881.8,29.05,0.0,1040.97,-2.5
107.68,-0.15,7.46,7.34,0.07,0.07,0.24,0.2,885.64,29.04,0.0,1041.13,-2.69
107.69,-0.12,7.41,7.32,0.05,0.06,0.28,0.21,890.64,29.03,0.0,1041.18,-2.87
107.7,-0.09,7.37,7.32,0.03,0.05,0.28,0.22,894.64,29.03,0.0,1040.99,-2.98
107.71,-0.07,7.35,7.33,0.01,0.03,0.25,0.21,897.24,29.03,0.0,1040.62,-3.02
107.72,-0.07,7.36,7.35,-0.01,0.01,0.21,0.21,900.03,29.03,0.0,1040.26,-2.99
107.73,-0.11,7.39,7.36,-0.01,-0.01,0.16,0.2,904.56,29.04,0.0,1040.09,-2.94
107.74,-0.16,7.42,7.37,-0.01,-0.02,0.12,0.2,909.94,29.04,0.0,1040.13,-2.87
107.75,-0.2,7.45,7.38,0.0,-0.03,0.07,0.19,913.26,29.05,0.0,1040.4,-2.78
107.76,-0.22,7.47,7.41,0.02,-0.03,0.01,0.17,912.43,29.05,0.0,1040.84,-2.65
107.77,-0.2,7.48,7.44,0.03,-0.02,-0.07,0.14,908.41,29.05,0.0,1041.33,-2.53
107.78,-0.16,7.48,7.47,0.05,0.0,-0.11,0.12,904.48,29.05,0.0,1041.72,-2.47
107.79,-0.1,7.48,7.47,0.06,0.02,-0.12,0.11,903.29,29.05,0.0,1041.92,-2.52
107.8,-0.05,7.48,7.45,0.06,0.05,-0.09,0.12,905.1,29.05,0.0,1041.93,-2.66
107.81,-0.03,7.46,7.42,0.06,0.07,-0.04,0.14,908.4,29.05,0.0,1041.83,-2.84
107.82,-0.04,7.4,7.39,0.05,0.08,0.01,0.17,911.59,29.06,0.0,1041.66,-3.01
107.83,-0.07,7.32,7.36,0.04,0.07,0.05,0.21,913.05,29.07,0.0,1041.5,-3.13
107.84,-0.12,7.24,7.35,0.02,0.06,0.06,0.24,910.76,29.07,0.0,1041.4,-3.17
107.85,-0.17,7.17,7.34,0.0,0.04,0.05,0.25,903.87,29.08,0.0,1041.36,-3.12
107.86,-0.21,7.13,7.35,-0.01,0.02,0.01,0.25,894.67,29.08,0.0,1041.4,-3.01
107.87,-0.21,7.13,7.37,-0.02,0.01,-0.03,0.23,887.43,29.07,0.0,1041.54,-2.83
107.88,-0.17,7.17,7.39,-0.02,0.0,-0.07,0.21,885.1,29.07,0.0,1041.79,-2.62
107.89,-0.11,7.25,7.4,-0.01,-0.01,-0.11,0.19,887.23,29.06,0.0,1042.1,-2.42
107.9,-0.06,7.35,7.42,0.0,-0.01,-0.13,0.17,891.0,29.05,0.0,1042.4,-2.29
107.91,-0.05,7.44,7.43,0.02,0.0,-0.13,0.15,893.75,29.05,0.0,1042.65,-2.27
107.92,-0.08,7.52,7.45,0.05,0.01,-0.12,0.15,894.85,29.05,0.0,1042.83,-2.36
107.93,-0.13,7.57,7.45,0.06,0.02,-0.09,0.14,895.77,29.06,0.0,1042.94,-2.54
107.94,-0.19,7.57,7.43,0.08,0.04,-0.07,0.12,898.01,29.06,0.0,1043.02,-2.79
107.95,-0.24,7.54,7.41,0.08,0.07,-0.05,0.09,900.82,29.07,0.0,1043.06,-3.04
107.96,-0.26,7.48,7.38,0.08,0.09,-0.03,0.08,901.09,29.07,0.0,1043.02,-3.19
107.97,-0.24,7.4,7.37,0.08,0.09,0.0,0.07,896.6,29.08,0.0,1042.9,-3.2
107.98,-0.2,7.32,7.37,0.07,0.09,0.02,0.08,889.34,29.08,0.0,1042.75,-3.08
107.99,-0.16,7.26,7.37,0.05,0.07,0.04,0.1,884.7,29.09,0.0,1042.68,-2.92
108.0,-0.12,7.25,7.36,0.03,0.05,0.05,0.12,886.65,29.09,0.0,1042.76,-2.79
108.01,-0.09,7.27,7.35,0.0,0.04,0.05,0.15,894.03,29.09,0.0,1042.98,-2.71
108.02,-0.08,7.32,7.34,-0.01,0.02,0.04,0.16,902.14,29.08,0.0,1043.22,-2.63
108.03,-0.1,7.4,7.34,-0.02,0.0,0.01,0.17,906.93,29.08,0.0,1043.4,-2.52
108.04,-0.13,7.47,7.36,-0.02,-0.02,-0.01,0.17,907.47,29.08,0.0,1043.47,-2.41
108.05,-0.15,7.53,7.39,-0.01,-0.02,-0.02,0.15,905.33,29.09,0.0,1043.43,-2.37
108.06,-0.16,7.54,7.42,0.01,-0.02,-0.02,0.14,902.52,29.09,0.0,1043.3,-2.46
108.07,-0.16,7.51,7.45,0.03,-0.01,-0.01,0.11,900.48,29.09,0.0,1043.12,-2.66
108.08,-0.13,7.46,7.46,0.05,0.01,0.01,0.1,899.94,29.09,0.0,1042.94,-2.86
108.09,-0.1,7.39,7.47,0.07,0.03,0.03,0.09,900.94,29.09,0.0,1042.78,-2.98
108.1,-0.06,7.32,7.46,0.08,0.05,0.04,0.09,903.11,29.09,0.0,1042.65,-3.0
108.11,-0.04,7.25,7.44,0.08,0.07,0.07,0.1,906.27,29.08,0.0,1042.57,-2.93
108.12,-0.04,7.19,7.4,0.07,0.07,0.11,0.11,910.22,29.08,0.0,1042.51,-2.79
108.13,-0.05,7.13,7.36,0.06,0.07,0.17,0.12,914.04,29.07,0.0,1042.47,-2.63
108.14,-0.07,7.11,7.33,0.04,0.06,0.2,0.13,916.33,29.06,0.0,1042.47,-2.5
108.15,-0.09,7.12,7.31,0.02,0.05,0.2,0.15,916.28,29.06,0.0,1042.53,-2.4
108.16,-0.1,7.16,7.31,0.0,0.03,0.17,0.18,913.74,29.06,0.0,1042.6,-2.36
108.17,-0.1,7.23,7.32,-0.02,0.01,0.11,0.2,908.19,29.06,0.0,1042.59,-2.41
108.18,-0.09,7.32,7.35,-0.02,-0.01,0.05,0.2,899.64,29.07,0.0,1042.46,-2.53
108.19,-0.06,7.41,7.37,-0.02,-0.02,0.0,0.19,890.52,29.07,0.0,1042.24,-2.71
108.2,-0.05,7.49,7.4,0.0,-0.03,-0.04,0.16,885.02,29.08,0.0,1042.1,-2.89
108.21,-0.05,7.52,7.42,0.02,-0.02,-0.07,0.14,885.73,29.08,0.0,1042.12,-3.04
108.22,-0.08,7.52,7.43,0.04,-0.01,-0.07,0.11,890.86,29.08,0.0,1042.25,-3.15
108.23,-0.11,7.5,7.44,0.06,0.01,-0.06,0.1,895.26,29.08,0.0,1042.33,-3.16
108.24,-0.15,7.47,7.44,0.08,0.04,-0.02,0.1,894.87,29.07,0.0,1042.22,-3.07
108.25,-0.18,7.45,7.43,0.08,0.06,0.03,0.11,890.21,29.07,0.0,1041.93,-2.92
108.26,-0.18,7.43,7.41,0.08,0.08,0.07,0.13,885.37,29.08,0.0,1041.63,-2.75
108.27,-0.15,7.41,7.39,0.07,0.09,0.09,0.16,883.94,29.08,0.0,1041.46,-2.6
108.28,-0.1,7.39,7.36,0.05,0.08,0.09,0.2,886.28,29.08,0.0,1041.44,-2.49
108.29,-0.06,7.38,7.34,0.03,0.07,0.08,0.23,890.35,29.08,0.0,1041.53,-2.42
108.3,-0.06,7.38,7.33,0.01,0.05,0.04,0.24,893.96,29.08,0.0,1041.68,-2.4
108.31,-0.09,7.39,7.34,-0.01,0.03,0.01,0.24,896.54,29.07,0.0,1041.82,-2.42
108.32,-0.15,7.39,7.35,-0.02,0.01,-0.02,0.22,899.5,29.07,0.0,1041.92,-2.55
108.33,-0.22,7.37,7.36,-0.03,0.0,-0.02,0.18,904.23,29.06,0.0,1041.98,-2.82
108.34,-0.28,7.33,7.37,-0.03,-0.01,-0.01,0.14,909.77,29.06,0.0,1041.99,-3.14
108.35,-0.3,7.3,7.39,-0.01,-0.02,0.0,0.1,913.19,29.05,0.0,1041.99,-3.37
108.36,-0.27,7.27,7.41,0.0,-0.02,0.0,0.08,912.42,29.05,0.0,1042.0,-3.41
108.37,-0.2,7.25,7.44,0.03,-0.01,-0.01,0.08,908.44,29.06,0.0,1042.04,-3.26
108.38,-0.13,7.23,7.46,0.05,0.01,-0.03,0.09,904.53,29.06,0.0,1042.08,-3.04
108.39,-0.06,7.22,7.47,0.07,0.03,-0.04,0.1,903.35,29.06,0.0,1042.11,-2.82
108.4,-0.03,7.2,7.46,0.08,0.05,-0.04,0.12,905.16,29.07,0.0,1042.16,-2.66
108.41,-0.03,7.19,7.43,0.08,0.07,-0.03,0.14,908.47,29.07,0.0,1042.26,-2.6
108.42,-0.06,7.2,7.4,0.08,0.07,-0.04,0.16,911.67,29.09,0.0,1042.47,-2.61
108.43,-0.11,7.22,7.37,0.06,0.07,-0.04,0.18,913.14,29.1,0.0,1042.71,-2.68
108.44,-0.15,7.25,7.35,0.04,0.06,-0.05,0.2,910.86,29.11,0.0,1042.88,-2.81
108.45,-0.18,7.29,7.34,0.02,0.05,-0.06,0.2,903.97,29.11,0.0,1042.88,-2.97
108.46,-0.18,7.32,7.33,0.0,0.03,-0.06,0.2,894.75,29.11,0.0,1042.76,-3.12
108.47,-0.15,7.34,7.34,-0.01,0.02,-0.05,0.18,887.47,29.11,0.0,1042.7,-3.21
108.48,-0.09,7.35,7.36,-0.02,0.01,-0.02,0.16,885.06,29.1,0.0,1042.83,-3.18
108.49,-0.01,7.36,7.38,-0.01,0.0,0.0,0.13,887.1,29.1,0.0,1043.14,-3.05
108.5,0.04,7.38,7.41,0.01,-0.01,0.02,0.11,890.82,29.09,0.0,1043.45,-2.86
108.51,0.02,7.43,7.43,0.03,0.0,0.02,0.09,893.54,29.09,0.0,1043.64,-2.65
108.52,-0.03,7.49,7.46,0.05,0.01,0.0,0.08,894.74,29.08,0.0,1043.69,-2.47
108.53,-0.11,7.54,7.46,0.07,0.02,-0.03,0.07,896.04,29.08,0.0,1043.65,-2.36
108.54,-0.16,7.56,7.45,0.08,0.04,-0.05,0.06,899.07,29.08,0.0,1043.59,-2.36
108.55,-0.19,7.54,7.43,0.08,0.06,-0.05,0.06,903.31,29.07,0.0,1043.56,-2.44
108.56,-0.18,7.51,7.4,0.08,0.08,-0.04,0.06,906.54,29.07,0.0,1043.6,-2.59
108.57,-0.15,7.48,7.37,0.07,0.08,0.0,0.08,907.03,29.07,0.0,1043.73,-2.79
108.58,-0.12,7.45,7.35,0.06,0.07,0.04,0.12,905.41,29.08,0.0,1043.89,-2.98
108.59,-0.11,7.41,7.33,0.04,0.05,0.06,0.15,904.34,29.08,0.0,1044.0,-3.14
108.6,-0.12,7.35,7.32,0.01,0.04,0.07,0.18,905.99,29.09,0.0,1043.99,-3.22
108.61,-0.16,7.28,7.31,-0.01,0.02,0.05,0.2,909.71,29.09,0.0,1043.88,-3.24
108.62,-0.19,7.22,7.31,-0.03,0.0,0.02,0.2,912.58,29.1,0.0,1043.75,-3.14
108.63,-0.21,7.19,7.33,-0.03,-0.02,-0.01,0.18,912.25,29.1,0.0,1043.64,-2.94
108.64,-0.2,7.2,7.35,-0.03,-0.03,-0.04,0.15,908.91,29.11,0.0,1043.62,-2.69
108.65,-0.16,7.24,7.38,-0.01,-0.03,-0.06,0.11,904.5,29.11,0.0,1043.78,-2.48
108.66,-0.11,7.31,7.4,0.02,-0.02,-0.08,0.07,900.88,29.11,0.0,1044.15,-2.38
108.67,-0.06,7.39,7.41,0.04,-0.01,-0.1,0.04,898.99,29.11,0.0,1044.61,-2.38
108.68,-0.04,7.44,7.41,0.06,0.01,-0.11,0.03,899.01,29.12,0.0,1044.96,-2.46
108.69,-0.05,7.44,7.42,0.07,0.03,-0.12,0.03,900.6,29.12,0.0,1045.04,-2.57
108.7,-0.1,7.41,7.43,0.07,0.06,-0.13,0.05,903.16,29.12,0.0,1044.87,-2.67
108.71,-0.15,7.36,7.42,0.07,0.07,-0.13,0.07,906.5,29.11,0.0,1044.53,-2.76
108.72,-0.2,7.32,7.41,0.06,0.08,-0.12,0.11,910.46,29.1,0.0,1044.11,-2.82
108.73,-0.21,7.31,7.38,0.05,0.08,-0.11,0.14,914.22,29.08,0.0,1043.75,-2.85
108.74,-0.2,7.31,7.35,0.03,0.07,-0.09,0.16,916.4,29.06,0.0,1043.56,-2.85
108.75,-0.15,7.32,7.32,0.01,0.05,-0.06,0.16,916.24,29.04,0.0,1043.6,-2.81
108.76,-0.1,7.33,7.3,-0.01,0.03,-0.02,0.16,913.87,29.03,0.0,1043.8,-2.75
108.77,-0.05,7.36,7.3,-0.02,0.01,0.0,0.14,909.52,29.03,0.0,1044.02,-2.7
108.78,-0.02,7.4,7.31,-0.02,0.0,0.02,0.13,903.66,29.03,0.0,1044.15,-2.67
108.79,-0.03,7.46,7.33,-0.02,-0.01,0.02,0.11,897.92,29.03,0.0,1044.18,-2.68
108.8,-0.06,7.51,7.36,0.0,-0.02,0.01,0.1,894.85,29.04,0.0,1044.22,-2.73
108.81,-0.11,7.55,7.39,0.02,-0.01,0.0,0.08,895.89,29.04,0.0,1044.35,-2.81
108.82,-0.17,7.58,7.42,0.04,0.0,0.0,0.07,899.39,29.05,0.0,1044.54,-2.91
108.83,-0.2,7.59,7.44,0.06,0.01,-0.01,0.06,901.14,29.05,0.0,1044.65,-3.0
108.84,-0.22,7.59,7.45,0.07,0.04,-0.02,0.07,898.0,29.05,0.0,1044.6,-3.07
108.85,-0.2,7.58,7.45,0.08,0.06,-0.02,0.09,891.51,29.05,0.0,1044.39,-3.1
108.86,-0.16,7.55,7.44,0.07,0.08,-0.01,0.1,887.0,29.05,0.0,1044.14,-3.08
108.87,-0.11,7.48,7.41,0.06,0.09,0.02,0.11,888.59,29.05,0.0,1043.95,-2.99
108.88,-0.05,7.39,7.37,0.05,0.08,0.06,0.11,895.4,29.05,0.0,1043.85,-2.87
108.89,-0.03,7.31,7.33,0.04,0.07,0.08,0.11,902.92,29.05,0.0,1043.9,-2.71
108.9,-0.04,7.25,7.31,0.02,0.05,0.09,0.11,907.24,29.05,0.0,1044.09,-2.55
108.91,-0.09,7.23,7.3,0.0,0.03,0.08,0.13,907.52,29.05,0.0,1044.34,-2.41
108.92,-0.15,7.25,7.31,-0.02,0.0,0.05,0.14,905.28,29.04,0.0,1044.54,-2.38
108.93,-0.19,7.29,7.32,-0.02,-0.01,0.01,0.13,902.51,29.04,0.0,1044.61,-2.47
108.94,-0.21,7.35,7.35,-0.02,-0.02,-0.04,0.12,900.58,29.03,0.0,1044.54,-2.65
108.95,-0.2,7.4,7.37,0.0,-0.02,-0.07,0.1,900.13,29.03,0.0,1044.29,-2.87
108.96,-0.16,7.44,7.41,0.01,-0.01,-0.08,0.07,901.19,29.02,0.0,1043.89,-3.05
108.97,-0.11,7.45,7.44,0.04,0.01,-0.07,0.05,903.42,29.02,0.0,1043.45,-3.17
108.98,-0.06,7.44,7.46,0.05,0.03,-0.03,0.05,906.84,29.02,0.0,1043.12,-3.2
108.99,-0.03,7.41,7.47,0.07,0.05,0.03,0.06,911.38,29.01,0.0,1043.01,-3.16
109.0,-0.02,7.36,7.47,0.07,0.07,0.1,0.08,915.95,29.02,0.0,1043.12,-3.07
109.01,-0.04,7.31,7.45,0.07,0.09,0.15,0.12,918.8,29.02,0.0,1043.39,-2.95
109.02,-0.09,7.27,7.43,0.07,0.09,0.16,0.15,918.87,29.04,0.0,1043.75,-2.8
109.03,-0.16,7.24,7.4,0.06,0.09,0.13,0.17,916.02,29.05,0.0,1044.1,-2.65
109.04,-0.2,7.24,7.38,0.04,0.08,0.09,0.18,909.92,29.07,0.0,1044.34,-2.52
109.05,-0.21,7.27,7.38,0.02,0.06,0.04,0.17,900.77,29.08,0.0,1044.44,-2.43
109.06,-0.19,7.32,7.38,0.0,0.04,-0.01,0.15,891.13,29.08,0.0,1044.41,-2.37
109.07,-0.14,7.38,7.39,-0.02,0.02,-0.04,0.12,885.27,29.08,0.0,1044.33,-2.39
109.08,-0.07,7.42,7.39,-0.02,0.01,-0.07,0.11,885.77,29.08,0.0,1044.25,-2.48
109.09,-0.01,7.45,7.39,-0.02,0.0,-0.09,0.1,890.75,29.07,0.0,1044.2,-2.61
109.1,0.01,7.47,7.39,0.0,0.0,-0.09,0.09,894.82,29.06,0.0,1044.17,-2.72
109.11,-0.01,7.49,7.4,0.02,0.01,-0.08,0.07,893.78,29.06,0.0,1044.13,-2.77
109.12,-0.06,7.51,7.42,0.04,0.02,-0.04,0.04,888.39,29.06,0.0,1044.08,-2.75
109.13,-0.12,7.51,7.43,0.06,0.03,0.0,0.02,883.3,29.06,0.0,1044.03,-2.69
109.14,-0.16,7.49,7.43,0.07,0.05,0.05,0.01,882.5,29.06,0.0,1043.99,-2.61
109.15,-0.18,7.45,7.42,0.07,0.07,0.1,0.02,886.05,29.06,0.0,1043.98,-2.53
109.16,-0.17,7.39,7.4,0.07,0.09,0.11,0.03,891.18,29.07,0.0,1044.0,-2.45
109.17,-0.14,7.31,7.39,0.06,0.09,0.08,0.05,895.11,29.07,0.0,1044.07,-2.38
109.18,-0.12,7.23,7.38,0.05,0.09,0.03,0.08,897.28,29.07,0.0,1044.16,-2.33
109.19,-0.13,7.18,7.38,0.04,0.07,-0.03,0.1,899.55,29.07,0.0,1044.18,-2.37
109.2,-0.17,7.18,7.37,0.02,0.05,-0.08,0.1,903.77,29.07,0.0,1044.08,-2.52
109.21,-0.24,7.21,7.36,0.01,0.03,-0.11,0.09,909.13,29.07,0.0,1043.91,-2.76
109.22,-0.3,7.27,7.35,-0.01,0.01,-0.11,0.08,912.64,29.07,0.0,1043.77,-2.97
109.23,-0.31,7.35,7.36,-0.02,-0.01,-0.09,0.07,912.08,29.07,0.0,1043.73,-3.09
109.24,-0.27,7.43,7.39,-0.01,-0.02,-0.06,0.07,908.24,29.07,0.0,1043.84,-3.11
109.25,-0.19,7.47,7.41,0.0,-0.02,-0.03,0.07,904.1,29.07,0.0,1044.14,-3.04
109.26,-0.09,7.47,7.42,0.01,-0.01,0.01,0.07,902.19,29.08,0.0,1044.65,-2.93
109.27,0.01,7.44,7.43,0.03,0.0,0.04,0.07,902.99,29.08,0.0,1045.23,-2.79
109.28,0.06,7.39,7.42,0.05,0.01,0.06,0.08,905.51,29.08,0.0,1045.7,-2.65
109.29,0.06,7.33,7.42,0.06,0.04,0.08,0.09,908.49,29.09,0.0,1045.93,-2.5
